gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,TotalServiceCost
0,0,0,-0.1775087936614725,1,1,1.337315572434644,1.0,0.0,0.0,0.0,1.0,0.29605959972822143
1,0,1,-1.1138413060868144,1,1,0.5110951820591287,1.0,0.0,0.0,1.0,0.0,-0.8260902643618107
1,0,0,1.573025903481558,1,1,0.31280228836900514,0.0,1.0,1.0,0.0,0.0,1.318364633391345
0,0,0,-0.4624795583126635,1,1,1.0729250475144791,1.0,0.0,1.0,0.0,0.0,-0.1028779306943372
0,0,0,0.7995338279997538,1,0,-0.21597876147132455,1.0,0.0,1.0,0.0,0.0,0.32963573739390745
0,0,0,-0.7067402137279701,1,0,1.1390226787445203,1.0,0.0,1.0,0.0,0.0,-0.3467467200556355
1,0,0,-0.4624795583126635,1,1,0.57719281328917,1.0,0.0,0.0,1.0,0.0,-0.24204218549290418
0,0,0,1.1252147018868293,1,1,-1.438784939227087,1.0,0.0,0.0,0.0,1.0,-0.4461497591974691
1,0,0,1.3694753573021359,1,1,1.0729250475144791,1.0,0.0,1.0,0.0,0.0,1.8255410286572338
0,1,0,-0.7067402137279701,1,0,0.34585110398402574,0.0,1.0,1.0,0.0,0.0,-0.5057915826825692
0,0,0,0.02604175251794963,1,0,0.18060702590892272,1.0,0.0,1.0,0.0,0.0,0.017731090131087493
1,0,1,-0.9102907599073923,1,0,-1.339638492382025,1.0,0.0,1.0,0.0,0.0,-0.8967768699737811
1,0,1,1.6137360127174423,1,1,0.34585110398402574,1.0,0.0,1.0,0.0,0.0,1.3828661610122681
1,1,0,0.31101251716914063,1,0,-0.28207639270136575,1.0,0.0,0.0,0.0,1.0,-0.013194299824149611
0,0,0,-0.09608857518970366,1,0,-0.51341810200651,1.0,0.0,0.0,1.0,0.0,-0.3533735893317578
1,0,0,-1.1952615245585831,1,1,0.411948735214067,0.0,1.0,1.0,0.0,0.0,-0.9007529915394544
1,1,0,1.4916056850097892,0,1,-0.24902757708634515,0.0,1.0,1.0,0.0,0.0,0.7347583458075134
0,0,0,1.003084374179176,1,0,1.006827416284438,1.0,0.0,0.0,1.0,0.0,1.3894930302883903
0,0,0,1.6137360127174423,1,1,1.7008525441998705,0.0,1.0,0.0,1.0,0.0,2.6870340345531245
1,0,0,-0.4217694490767791,1,1,-0.18292994585630393,0.0,1.0,1.0,0.0,0.0,-0.42936169036462607
0,0,1,0.6774035002921005,0,1,-0.9430527050017778,0.0,1.0,1.0,0.0,0.0,-0.22348695151976192
0,0,0,-0.1367986844255881,1,0,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.7465678330483437
0,1,1,0.06675186175383406,1,0,0.5110951820591287,1.0,0.0,0.0,1.0,0.0,0.19886551701176194
0,0,0,-1.2359716337944677,1,1,-0.4473204707764688,1.0,0.0,0.0,1.0,0.0,-0.9577440673141057
1,0,0,0.10746197098971849,1,0,-1.438784939227087,1.0,0.0,1.0,0.0,0.0,-0.6780901838617474
0,0,0,-1.07313119685093,1,1,0.8746321538243554,0.0,1.0,0.0,0.0,1.0,-0.7615887367408876
1,0,1,1.2473450295944826,1,1,-1.5048825704571283,0.0,1.0,1.0,0.0,0.0,-0.47398261015718246
0,0,0,-1.2359716337944677,1,1,0.5441439976741493,1.0,0.0,0.0,0.0,1.0,-0.9312365902096168
1,0,0,1.288055138830367,1,0,1.1390226787445203,1.0,0.0,1.0,0.0,0.0,1.7963828038422958
1,0,1,-0.503189667548548,1,0,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.8260902643618107
1,0,1,0.22959229869737177,1,1,0.4780463664441082,0.0,1.0,0.0,0.0,1.0,0.32345065940286
1,0,0,-0.788160432199739,1,1,0.31280228836900514,0.0,1.0,0.0,0.0,1.0,-0.5778035621497641
1,0,1,-0.5438997767844324,1,1,1.2051203099745615,1.0,0.0,1.0,0.0,0.0,-0.15500930233316548
0,0,1,1.4916056850097892,1,0,1.4695108348947263,1.0,0.0,0.0,1.0,0.0,2.319905476655953
0,0,0,-0.7474503229638545,1,1,0.7093880757492524,1.0,0.0,0.0,0.0,1.0,-0.47089007116165876
1,1,0,-0.9917109783791611,1,0,-0.11683231462626273,1.0,0.0,0.0,1.0,0.0,-0.7872126312752268
0,0,0,-1.1545514153226988,1,1,0.4780463664441082,1.0,0.0,1.0,0.0,0.0,-0.8632007323080951
0,0,0,-0.788160432199739,1,0,0.34585110398402574,1.0,0.0,1.0,0.0,0.0,-0.5720602754437916
1,0,0,-1.276681743030352,1,0,-0.678662180081613,0.0,1.0,1.0,0.0,0.0,-0.983367961848445
0,0,0,1.0437944834150603,1,0,-1.3065896767670044,1.0,0.0,0.0,0.0,1.0,-0.36220941503325405
0,0,1,-0.8695806506715078,0,0,-0.4473204707764688,1.0,0.0,0.0,0.0,1.0,-0.7549618674647652
0,1,0,-1.276681743030352,1,0,0.31280228836900514,1.0,0.0,1.0,0.0,0.0,-0.9701142232962006
1,0,1,0.5959832818203317,1,0,-1.3065896767670044,1.0,0.0,0.0,0.0,1.0,-0.4837020184288284
0,0,0,1.0437944834150603,1,1,0.6432904445192112,0.0,1.0,1.0,0.0,0.0,1.1496003624927655
1,0,1,1.4916056850097892,1,0,-1.438784939227087,1.0,0.0,0.0,1.0,0.0,-0.36265120631832887
0,1,0,-1.276681743030352,1,1,0.7093880757492524,0.0,1.0,0.0,1.0,0.0,-0.9648127278753028
1,0,0,0.10746197098971849,1,0,1.4695108348947263,1.0,0.0,0.0,0.0,1.0,0.6826269741686852
1,0,1,1.5323157942456735,1,0,-1.4718337548421077,0.0,1.0,0.0,1.0,0.0,-0.38429897928699486
0,0,0,-0.09608857518970366,1,1,1.172071494359541,0.0,1.0,1.0,0.0,0.0,0.32256707683271035
0,0,1,1.6137360127174423,0,0,0.0484117634488403,1.0,0.0,0.0,0.0,1.0,1.0965854082837876
1,0,0,-1.2359716337944677,1,1,-0.6456133644665925,0.0,1.0,1.0,0.0,0.0,-0.9630455627350035
0,0,1,1.1659248111227136,1,1,-1.5048825704571283,0.0,1.0,1.0,0.0,0.0,-0.49077067899002547
0,0,1,-0.6660301044920857,1,0,1.2051203099745615,1.0,0.0,0.0,1.0,0.0,-0.2888720617108346
0,0,0,1.3694753573021359,1,0,0.907680969439376,1.0,0.0,0.0,0.0,1.0,1.6797499045825444
0,1,0,1.003084374179176,1,0,0.18060702590892272,1.0,0.0,0.0,1.0,0.0,0.7599404490567779
0,0,1,1.4101854665380202,0,0,-0.9430527050017778,1.0,0.0,0.0,1.0,0.0,0.0627938012087187
1,0,1,0.9623742649432915,1,1,1.0729250475144791,0.0,1.0,0.0,1.0,0.0,1.3970034821346624
0,0,1,1.6137360127174423,1,1,-1.3726873079970456,0.0,1.0,1.0,0.0,0.0,-0.27120041030784203
1,0,1,1.4916056850097892,1,1,1.337315572434644,1.0,0.0,0.0,1.0,0.0,2.1979710819753033
0,0,1,0.2703024079332562,1,0,0.57719281328917,1.0,0.0,1.0,0.0,0.0,0.4100417512775239
0,0,0,-0.4624795583126635,1,0,0.21365584152394335,1.0,0.0,0.0,0.0,1.0,-0.34409597234518663
1,0,1,0.8402439372356382,1,1,-0.05073468339622151,0.0,1.0,0.0,1.0,0.0,0.4723343224730729
1,0,0,-0.9510008691432766,1,0,0.14755821029390212,1.0,0.0,0.0,0.0,1.0,-0.7284543903602764
1,0,0,-0.7067402137279701,1,0,-0.51341810200651,1.0,0.0,0.0,0.0,1.0,-0.6780901838617474
1,0,0,0.47385295411267836,1,1,0.015362947833819699,1.0,0.0,1.0,0.0,0.0,0.26071629692223613
1,0,0,-1.2359716337944677,1,0,0.21365584152394335,1.0,0.0,1.0,0.0,0.0,-0.9400724159111131
0,0,0,-1.07313119685093,1,0,-0.51341810200651,1.0,0.0,0.0,0.0,1.0,-0.8729201405797411
0,0,0,1.1252147018868293,1,0,0.5441439976741493,1.0,0.0,0.0,1.0,0.0,1.1442988670718677
1,0,1,-0.9917109783791611,1,1,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.9321201727797664
0,0,0,-1.276681743030352,1,1,-1.2735408611519838,1.0,0.0,0.0,0.0,1.0,-0.9913202049797917
1,0,1,-0.21821890289735696,1,0,0.6763392601342318,0.0,1.0,0.0,1.0,0.0,0.011104220854965255
1,1,0,1.288055138830367,1,0,-1.4718337548421077,1.0,0.0,0.0,0.0,1.0,-0.43731393349597275
0,0,0,1.573025903481558,1,1,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.37546315358549853
1,0,1,0.6774035002921005,1,0,-0.14988113024128333,1.0,0.0,0.0,1.0,0.0,0.29605959972822143
1,0,0,1.573025903481558,1,0,0.4780463664441082,1.0,0.0,0.0,1.0,0.0,1.4752005395929046
1,0,0,-0.6253199952562012,1,1,0.9737786006694172,1.0,0.0,0.0,0.0,1.0,-0.2968243048421813
1,0,0,0.5145630633485628,1,1,-1.5048825704571283,1.0,0.0,1.0,0.0,0.0,-0.6250752296527694
0,0,0,-0.3403492306050102,1,0,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.7907469615558254
0,0,0,-0.6253199952562012,1,1,0.9737786006694172,0.0,1.0,1.0,0.0,0.0,-0.2968243048421813
0,0,0,1.4101854665380202,1,0,1.5356084661247675,1.0,0.0,1.0,0.0,0.0,2.2827950087096682
0,1,0,0.5145630633485628,1,1,0.18060702590892272,0.0,1.0,1.0,0.0,0.0,0.38883576959393273
0,0,0,1.5323157942456735,1,1,0.7093880757492524,0.0,1.0,0.0,0.0,1.0,1.656776757758654
0,0,0,0.8809540464715226,1,0,1.172071494359541,1.0,0.0,1.0,0.0,0.0,1.3828661610122681
1,0,0,-0.5846098860203168,1,1,-0.28207639270136575,1.0,0.0,0.0,1.0,0.0,-0.5574811630363227
1,0,1,1.6137360127174423,1,0,-1.2735408611519838,0.0,1.0,1.0,0.0,0.0,-0.1757734927316818
0,0,0,-0.503189667548548,0,0,-1.339638492382025,1.0,0.0,1.0,0.0,0.0,-0.7907469615558254
0,0,0,0.8402439372356382,1,1,0.8746321538243554,0.0,1.0,1.0,0.0,0.0,1.1279525895240996
0,0,0,-1.276681743030352,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.9939709526902406
1,0,0,-0.9102907599073923,1,1,1.1390226787445203,1.0,0.0,0.0,0.0,1.0,-0.5654334061676694
0,0,0,0.2703024079332562,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.6582095760333806
0,0,1,-0.9102907599073923,1,1,0.31280228836900514,0.0,1.0,1.0,0.0,0.0,-0.6758812274363732
1,0,0,1.3287652480662513,1,0,0.31280228836900514,1.0,0.0,1.0,0.0,0.0,1.1222093028181268
0,0,0,-1.2359716337944677,1,1,-0.51341810200651,0.0,1.0,0.0,1.0,0.0,-0.959511232454405
1,0,0,0.7995338279997538,1,1,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.5433438419139285
1,0,1,-0.2589290121332414,1,0,0.4780463664441082,1.0,0.0,0.0,1.0,0.0,-0.09536747884806535
1,1,0,-0.5438997767844324,1,1,0.5110951820591287,0.0,1.0,1.0,0.0,0.0,-0.33128402507801696
0,0,0,0.5552731725844472,1,0,1.2712179412046027,0.0,1.0,1.0,0.0,0.0,1.09040033029274
0,0,0,1.573025903481558,1,1,0.5441439976741493,0.0,1.0,0.0,1.0,0.0,1.5379349020735285
0,0,1,-1.1138413060868144,1,1,0.18060702590892272,0.0,1.0,0.0,1.0,0.0,-0.8481798286155514
0,0,1,0.9623742649432915,1,0,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.5080005391079433
1,1,0,-0.1367986844255881,1,0,1.1059738631294997,1.0,0.0,1.0,0.0,0.0,0.25276405379088945
1,0,1,-1.276681743030352,1,0,-0.678662180081613,1.0,0.0,1.0,0.0,0.0,-0.983367961848445
1,0,1,0.1481720802256029,1,1,-0.017685867781200907,1.0,0.0,0.0,0.0,1.0,0.015080342420638597
0,0,0,-0.9102907599073923,1,1,-0.4473204707764688,0.0,1.0,1.0,0.0,0.0,-0.7774932230035809
0,0,1,-0.9510008691432766,1,1,0.37889991959904634,1.0,0.0,0.0,1.0,0.0,-0.7006215394005629
1,0,0,-0.1367986844255881,1,1,0.7093880757492524,0.0,1.0,0.0,0.0,1.0,0.09902068658485359
1,0,0,-0.9102907599073923,1,0,1.006827416284438,1.0,0.0,1.0,0.0,0.0,-0.583105057570662
1,0,1,0.18888218946148735,1,0,-0.05073468339622151,0.0,1.0,1.0,0.0,0.0,0.027008707117658622
0,1,0,1.3694753573021359,1,0,1.337315572434644,1.0,0.0,0.0,0.0,1.0,2.0588068271767366
1,1,0,1.6137360127174423,1,0,0.6763392601342318,1.0,0.0,0.0,1.0,0.0,1.7009558862661356
1,0,0,1.4916056850097892,1,1,0.8746321538243554,0.0,1.0,1.0,0.0,0.0,1.7712007005930313
0,0,0,-1.276681743030352,1,1,-0.6456133644665925,0.0,1.0,1.0,0.0,0.0,-0.9829261705633702
0,0,0,-0.7474503229638545,1,0,0.21365584152394335,0.0,1.0,1.0,0.0,0.0,-0.5636662410273701
0,0,0,0.22959229869737177,1,0,-1.4718337548421077,1.0,0.0,0.0,1.0,0.0,-0.6670454017348769
1,0,0,1.4916056850097892,1,0,0.57719281328917,1.0,0.0,0.0,0.0,1.0,1.4968483125615706
0,0,0,0.22959229869737177,1,0,-1.339638492382025,0.0,1.0,0.0,1.0,0.0,-0.5998931264035049
0,0,1,0.9623742649432915,1,0,1.172071494359541,1.0,0.0,1.0,0.0,0.0,1.4712244180272314
1,0,0,-1.276681743030352,1,0,0.8746321538243554,1.0,0.0,0.0,1.0,0.0,-0.9626037714499287
1,0,1,-1.276681743030352,1,0,-0.4803692863914894,1.0,0.0,0.0,1.0,0.0,-0.9807172141379962
0,0,0,-1.276681743030352,1,1,-0.6456133644665925,0.0,1.0,1.0,0.0,0.0,-0.9829261705633702
1,0,1,1.3287652480662513,1,0,1.006827416284438,1.0,0.0,0.0,1.0,0.0,1.7252544069452505
1,0,0,1.6137360127174423,1,1,0.18060702590892272,1.0,0.0,0.0,0.0,1.0,1.2238212983853345
0,0,1,-1.1545514153226988,1,1,-0.4803692863914894,0.0,1.0,1.0,0.0,0.0,-0.9144485213767738
1,0,0,-0.1367986844255881,1,0,0.9737786006694172,1.0,0.0,1.0,0.0,0.0,0.20151626472221085
1,0,0,-1.276681743030352,1,1,0.8746321538243554,0.0,1.0,0.0,0.0,1.0,-0.9626037714499287
0,0,0,-0.4624795583126635,0,0,-1.2074432299219426,0.0,1.0,1.0,0.0,0.0,-0.7430335027677453
1,1,0,1.4916056850097892,1,1,1.5356084661247675,1.0,0.0,0.0,0.0,1.0,2.380872673996277
0,0,0,-1.1545514153226988,1,0,0.907680969439376,0.0,1.0,0.0,1.0,0.0,-0.8402275854842047
1,0,0,-1.276681743030352,1,1,-0.14988113024128333,0.0,1.0,0.0,0.0,1.0,-0.976299301287248
1,0,0,-0.09608857518970366,1,0,-0.017685867781200907,1.0,0.0,1.0,0.0,0.0,-0.15456751104809066
1,0,0,-0.3810593398408947,1,0,-1.4718337548421077,1.0,0.0,0.0,0.0,1.0,-0.7995827872573217
0,0,0,-1.276681743030352,1,0,0.14755821029390212,1.0,0.0,1.0,0.0,0.0,-0.9723231797215747
1,0,1,1.2473450295944826,1,1,0.8746321538243554,0.0,1.0,0.0,1.0,0.0,1.5299826589421819
1,1,0,-1.07313119685093,1,0,-0.6456133644665925,1.0,0.0,1.0,0.0,0.0,-0.8835231314215367
1,0,0,1.288055138830367,1,0,0.0484117634488403,1.0,0.0,1.0,0.0,0.0,0.8633196097642849
1,0,1,1.4101854665380202,1,0,0.8415833382093348,1.0,0.0,1.0,0.0,0.0,1.661194670609402
1,0,1,-1.276681743030352,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.9939709526902406
1,0,0,0.8809540464715226,1,0,1.337315572434644,1.0,0.0,1.0,0.0,0.0,1.5021498079824684
0,0,0,1.1252147018868293,1,0,1.172071494359541,0.0,1.0,0.0,1.0,0.0,1.6479409320571576
0,0,1,-0.8288705414356234,1,1,0.4449975508290876,0.0,1.0,1.0,0.0,0.0,-0.5892901355617094
0,0,0,-0.8288705414356234,0,1,-0.4803692863914894,0.0,1.0,0.0,0.0,1.0,-0.7377320073468475
1,0,1,1.3694753573021359,1,1,0.5110951820591287,0.0,1.0,1.0,0.0,0.0,1.3298512068032904
1,0,1,-0.7067402137279701,1,1,-1.3065896767670044,1.0,0.0,0.0,0.0,1.0,-0.837135046488681
0,0,0,-0.2996391213691258,1,0,1.172071494359541,1.0,0.0,0.0,1.0,0.0,0.10167143429530248
1,0,0,-1.1545514153226988,1,0,-1.438784939227087,1.0,0.0,1.0,0.0,0.0,-0.9656963104454523
1,0,0,-0.9510008691432766,1,1,0.31280228836900514,0.0,1.0,0.0,1.0,0.0,-0.7085737825319096
1,0,0,-0.5438997767844324,1,0,0.18060702590892272,1.0,0.0,1.0,0.0,0.0,-0.41522436924223194
1,0,1,-1.1952615245585831,1,1,-1.4718337548421077,0.0,1.0,0.0,1.0,0.0,-0.976299301287248
0,1,0,-1.1952615245585831,1,0,0.34585110398402574,1.0,0.0,1.0,0.0,0.0,-0.9034037392499034
0,0,0,0.9623742649432915,0,1,-0.6456133644665925,0.0,1.0,1.0,0.0,0.0,0.1105072599967988
0,1,0,1.3694753573021359,1,0,1.4364620192797057,0.0,1.0,1.0,0.0,0.0,2.14628150162155
1,0,1,-1.1138413060868144,1,1,-1.2735408611519838,0.0,1.0,1.0,0.0,0.0,-0.9453739113320109
0,0,0,-1.1952615245585831,1,1,-1.4718337548421077,1.0,0.0,0.0,0.0,1.0,-0.976299301287248
0,0,0,-1.2359716337944677,1,1,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.9851351269887443
0,0,1,-0.09608857518970366,1,0,0.5441439976741493,1.0,0.0,0.0,0.0,1.0,0.07074604434006539
1,0,0,-1.0324210876150455,1,1,1.1059738631294997,1.0,0.0,1.0,0.0,0.0,-0.6997379568304133
0,0,1,0.5145630633485628,1,1,-1.3065896767670044,0.0,1.0,1.0,0.0,0.0,-0.5057915826825692
0,0,0,1.0437944834150603,0,0,-0.6456133644665925,1.0,0.0,1.0,0.0,0.0,0.1502684756535322
1,0,0,-0.6253199952562012,1,0,1.2712179412046027,1.0,0.0,0.0,1.0,0.0,-0.22923023822573452
1,0,1,-1.1545514153226988,0,1,-0.843906258156716,1.0,0.0,0.0,1.0,0.0,-0.9338873379200656
0,1,0,1.288055138830367,1,1,1.4695108348947263,1.0,0.0,0.0,0.0,1.0,2.079129226290178
0,0,1,1.0437944834150603,1,0,1.337315572434644,0.0,1.0,1.0,0.0,0.0,1.6877021477138912
0,0,0,1.288055138830367,1,0,1.5356084661247675,1.0,0.0,1.0,0.0,0.0,2.1356785107797545
1,0,1,-0.8695806506715078,1,0,0.7093880757492524,0.0,1.0,0.0,0.0,1.0,-0.5848722227109612
0,1,0,-0.9917109783791611,1,1,0.907680969439376,0.0,1.0,1.0,0.0,0.0,-0.6776483925766725
1,1,0,0.7588237187638693,1,0,0.9737786006694172,1.0,0.0,1.0,0.0,0.0,1.1151406422569299
1,0,0,-0.9102907599073923,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.9144485213767738
0,0,0,-0.2996391213691258,1,0,1.337315572434644,1.0,0.0,1.0,0.0,0.0,0.15689534492965446
1,0,0,0.7588237187638693,1,1,0.6102416289041906,1.0,0.0,0.0,1.0,0.0,0.8672957313299582
0,1,0,-0.9510008691432766,1,1,0.6432904445192112,1.0,0.0,0.0,0.0,1.0,-0.6688125668751762
0,1,0,0.47385295411267836,1,0,1.502559650509747,1.0,0.0,0.0,1.0,0.0,1.1354630413703715
0,0,0,-0.9917109783791611,1,0,-0.21597876147132455,0.0,1.0,1.0,0.0,0.0,-0.7978156221170224
1,0,0,-0.9917109783791611,1,0,-1.4718337548421077,1.0,0.0,0.0,0.0,1.0,-0.9321201727797664
0,0,0,1.6137360127174423,1,1,0.8746321538243554,1.0,0.0,0.0,0.0,1.0,1.8918097214184562
0,0,0,-1.07313119685093,1,0,-1.438784939227087,1.0,0.0,1.0,0.0,0.0,-0.9471410764723102
1,0,0,1.2473450295944826,1,0,-1.4718337548421077,1.0,0.0,0.0,1.0,0.0,-0.4461497591974691
0,0,0,-0.2589290121332414,1,0,0.5441439976741493,1.0,0.0,1.0,0.0,0.0,-0.07239433202417492
1,0,0,0.10746197098971849,1,0,-0.14988113024128333,1.0,0.0,0.0,0.0,1.0,-0.07504507973462382
0,0,0,-1.1952615245585831,1,0,-0.34817402393140695,0.0,1.0,1.0,0.0,0.0,-0.9312365902096168
0,0,1,-0.3403492306050102,0,0,-0.21597876147132455,1.0,0.0,1.0,0.0,0.0,-0.3878333095675934
0,0,1,-0.3403492306050102,1,0,0.4449975508290876,1.0,0.0,0.0,1.0,0.0,-0.1757734927316818
0,0,1,-1.1952615245585831,0,0,-1.1413455986919014,1.0,0.0,0.0,1.0,0.0,-0.9630455627350035
1,0,0,-1.1138413060868144,1,0,1.3042667568196233,0.0,1.0,1.0,0.0,0.0,-0.7730753101528327
1,0,0,-0.4217694490767791,1,1,1.006827416284438,0.0,1.0,1.0,0.0,0.0,-0.07946299258537198
0,0,0,-0.1367986844255881,1,0,0.4780463664441082,1.0,0.0,1.0,0.0,0.0,0.009337055714665992
0,0,0,1.4101854665380202,1,1,-1.3065896767670044,0.0,1.0,1.0,0.0,0.0,-0.26280637589142053
1,1,0,-0.09608857518970366,1,0,1.2381691255895821,1.0,0.0,0.0,1.0,0.0,0.34907455393719933
1,0,0,-1.1138413060868144,1,1,1.0398762318994585,0.0,1.0,0.0,1.0,0.0,-0.7907469615558254
0,0,1,1.5323157942456735,1,0,-1.3065896767670044,1.0,0.0,1.0,0.0,0.0,-0.22967202951080934
1,0,0,-1.1952615245585831,1,1,0.411948735214067,0.0,1.0,1.0,0.0,0.0,-0.9007529915394544
0,0,0,0.5145630633485628,1,0,0.742436891364273,1.0,0.0,1.0,0.0,0.0,0.7268061026761667
0,0,0,0.636693391056216,1,0,-1.339638492382025,0.0,1.0,0.0,0.0,1.0,-0.49386321798554916
0,0,0,-0.9510008691432766,1,0,0.34585110398402574,0.0,1.0,1.0,0.0,0.0,-0.7045976609662363
0,1,0,-1.1952615245585831,1,1,0.18060702590892272,1.0,0.0,0.0,1.0,0.0,-0.9100306085260256
1,1,0,0.5145630633485628,1,1,1.1390226787445203,0.0,1.0,1.0,0.0,0.0,0.9653733966165673
1,0,0,-1.276681743030352,1,1,-1.4718337548421077,1.0,0.0,0.0,0.0,1.0,-0.9939709526902406
1,0,0,-1.276681743030352,1,1,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.9939709526902406
0,0,0,0.636693391056216,1,1,1.337315572434644,0.0,1.0,1.0,0.0,0.0,1.2238212983853345
0,0,0,-1.276681743030352,0,0,-1.3065896767670044,1.0,0.0,1.0,0.0,0.0,-0.9917619962648665
1,0,1,1.6137360127174423,1,0,-1.4718337548421077,1.0,0.0,0.0,1.0,0.0,-0.3666273278840022
0,0,0,-1.07313119685093,1,0,0.8415833382093348,1.0,0.0,1.0,0.0,0.0,-0.7642394844513364
1,0,0,1.288055138830367,1,0,1.172071494359541,1.0,0.0,0.0,1.0,0.0,1.8246574460870841
0,0,0,1.0437944834150603,1,1,1.4695108348947263,1.0,0.0,1.0,0.0,0.0,1.7901977258512483
0,0,0,-1.276681743030352,1,1,0.31280228836900514,0.0,1.0,1.0,0.0,0.0,-0.9701142232962006
0,0,0,-1.276681743030352,1,1,-0.678662180081613,0.0,1.0,1.0,0.0,0.0,-0.983367961848445
1,1,0,-1.1952615245585831,1,0,0.411948735214067,1.0,0.0,1.0,0.0,0.0,-0.9007529915394544
0,1,0,-1.1138413060868144,1,0,0.37889991959904634,1.0,0.0,0.0,0.0,1.0,-0.834926090063307
0,1,0,-1.276681743030352,1,0,-0.6456133644665925,0.0,1.0,1.0,0.0,0.0,-0.9829261705633702
1,0,0,-0.9510008691432766,1,1,1.0398762318994585,1.0,0.0,0.0,0.0,1.0,-0.6210991080870961
0,0,0,-0.8288705414356234,1,1,0.9737786006694172,0.0,1.0,1.0,0.0,0.0,-0.5044662088273447
1,0,0,-1.0324210876150455,1,1,-0.6456133644665925,0.0,1.0,0.0,1.0,0.0,-0.86364252359317
